RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
102001,0,United States,country,,115215.06098730284,115417.69363191642,115668.83507561458,116207.3619526747,116827.01730606897,117491.52099278553,118195.78135195245,118956.35616083362,119747.70503306565,120542.29967042222,121333.31496979382,122125.68003823554,122853.14102756536,123497.22401329204,124117.94299193601,124788.46828442572,125511.82424862577,126254.04862441427,127018.12380946765,127816.69691939604,128622.58920920147,129425.22772443506,130173.55123638228,130875.40372893238,131496.26146170593,132089.89127283214,132694.57767258876,133351.89696947412,134077.7092823642,134864.01782609685,135726.40900043485,136647.47944132925,137580.9789593306,138513.26244948892,139401.3986175868,140266.27038698428,141049.0402180866,141797.84217867977,142545.78734167738,143359.53828837618,144254.67705636146,145183.37839468123,146161.02675264407,147199.6885406043,148298.91237893188,149408.32554092488,150440.15731790249,151410.68268155216,152337.34504854423,153327.0350703521,154418.41633491687,155637.9828811114,157011.09960404606,158506.59986440823,160118.48873844862,161753.85865010857,163368.67974127133,164916.3337092471,166369.11947764212,167800.6349815182,169185.7604879133,170598.8541760112,172056.3693138935,173698.1198124426,175442.00783565958,177268.48336838066,179108.54929410524,180969.74668169153,182800.03077151979,184533.56194532532,186116.1002745054,187546.04644437283,188770.60956523975,189907.8907118896,191053.3643533069,192284.11789198697,193498.8670506248,194570.28304422137,195409.75098028022,196055.61432889887,196478.5766518937,196777.2831814449,196933.85872909045,197028.34133389042,197063.39968516925,197100.77342739727,197127.8600290187,197155.42738365894,197068.6801386048,196818.9288596199,196354.7332465961,195806.4255744709,195151.55381744876,194448.1058747321,193603.5896538774,192712.42779338104,191690.1254540264,190564.16287332584,189298.32387732388,187931.8101033305,186510.58824293912,185015.66625195034,183424.6794701844,181660.2847509406,179875.01903838167,178132.38686353623,176427.10288110632,174736.95537820426,173088.2249297791,171682.5271786275,170393.4668144181,169178.63035941005,167950.26323776247,166793.13080382821,165745.06932121876,164775.5755660031,163884.8355805756,163157.08877363606,162746.34269632204,162562.25116966822,162502.38139270764,162436.83488480703,162433.7278129007,162531.53599130633,162588.16413474936,162454.20432184695,161946.83185286145,161197.18370780066,160267.8904762496,159307.19413470055,158331.87455365923,157424.18259463605,156583.63993904906,155805.07019591887,155063.7218521398,154288.31792755504,153471.41608502404,152670.9971913273,151996.0928062709,151429.02085946192,150942.41390113975,150463.71859319558,150056.72086576096,149703.15105970262,149487.5699585235,149471.45083700147,149685.20121055117,150056.23409941062,150518.60519365166,151070.10402787934,151668.48104590425,152184.0041621395,152758.47809489208,153371.68847117492,154104.92240886853,154885.17064203566,155762.67079189364,156688.8343396735,157632.09034386763,158672.1850892901,159890.25685976498,161251.73390970702,162491.05920841658,163709.97443995284,164838.2280606511,166093.77405343382,167141.31469906543,168098.18710295644,168947.06598777729,169847.09686720802,170774.9841954332,171692.49930517597,172722.84871551296,173627.63215456615,174513.79315890805,175206.04211820706,175864.1822899139,176333.63712234018,176927.3694607811,177637.0468038721,178480.36221038757,179316.99035209618,180157.9968539592,181078.54763226458,182091.26559291035,183074.30224927937,184090.17463927122,185160.42112603915,186351.77768569897,187612.3701076078,188758.78648685745,189890.4452518863,191090.7553884926,192274.2221882523,193171.8020326478,193994.55440140268,194825.33869322482,195808.88795926073,196574.7690704409,197295.86660875534,198080.90653746133,199036.39315294602,200088.371807544,201201.6610951448,202328.04373868663,203521.50132478643,204753.59017847732,206092.81325895598,207283.92808345004,208405.4541787725,209371.3653034049,210357.44198361508,211380.73508151344,212559.3004479932,213829.659882159,215159.24495177693,216468.20382554294,217740.63035921016,219198.77834351078,220527.7263806494,221827.5292975475,222799.6180452533,224005.44938440915,225160.3397549387,226325.01013516108,227145.225716596,227956.41157272123,228816.49877973832,229850.7016267751,231037.92694252497,232270.63734326864,233362.73893833635,234185.82677802307,234932.9414114625,235638.514589005,236423.12789689485,237119.82583186636,238048.1322180072,239282.54988924344,240719.29350858706,242312.4398365618,243893.1175983815,245552.65487593762,246972.74973100066,247800.23667962235,248293.48317353052,249035.85235067105,250692.21281488764,253493.07693985218,256907.98424077136,260787.16629316844,264585.8521263945,268278.5744893814,272056.42745267757,275982.72015897674,280246.40273231914,284966.09302731295,290042.7447707663,294689.61356186745,298103.2751078505,300315.7615367239,302430.38245997246,305183.02273788187,308522.38091771444,313130.6255459911,318654.24349302467,325140.1410921045,331581.0743113176,337309.22616420424,342085.0102425172,344629.99013593147,345115.0165163609,343977.005430765,342893.7910554688,342019.2786696409,340897.1729749739,340243.4090031269,340186.43810210045,341377.3410473685,342529.876117832,344118.5100567374,346019.0541415187,348126.1805419571
394913,1,"New York, NY",msa,NY,188937.4064284874,189741.4597473391,190551.71364563672,192192.72184020132,193888.79093518725,195768.39258557532,197821.77457304567,200009.53535317595,202247.6224072005,204484.82246728486,206661.8779615718,208728.0884519552,210702.61160958486,212723.81511298157,214678.9800906241,216647.00762934203,218576.0012370163,220651.85588242763,222766.86954393357,225039.04329149495,227382.73108839904,229912.49919268792,232357.2649149549,234718.5689794703,237062.87924867318,239308.0092826093,241436.67796612496,243451.32067762082,245545.19138319217,247913.97729902808,250534.04841954113,253695.07076258922,257130.91442087688,260646.09058957605,263909.87204752344,267122.24721987423,270325.4423247069,273532.248349199,276854.70301331417,280018.85466003115,283213.7200005467,286370.63714263163,289678.1004295371,292970.4677402133,296062.6356188604,298957.25060634053,301666.0554938278,304273.85968167917,307057.47690387716,309835.3567094594,312702.2593296183,315494.0226295699,318683.9270543565,322205.0900153623,326138.51146708714,330215.0230203991,334442.11279130384,338688.05911536975,342774.09048388415,346579.24210072093,350155.51426674525,353631.74345024786,357163.50384088885,361179.80487058737,365529.5761482113,369932.9740115358,374108.317154225,378231.53087935643,382395.57810002007,386645.4037362591,390566.7902743993,394349.4028042117,397715.90420277836,401066.14556941506,403927.31412022887,406504.4509540349,408732.45904960175,410812.9495983613,412336.364149651,413087.8227770987,413024.2535565887,412232.30142761144,411010.83147770254,409569.0186209366,408195.42958540114,407146.55724662525,406916.1633489873,406768.03750618297,406627.06628410146,405650.60120944114,404276.7696194737,402787.28311167535,401190.0117700401,400000.0629239832,398798.247250489,397631.38203331846,396529.2411623218,395357.8250833487,393851.0111948257,392121.03333363385,389654.2298040364,387134.3406970421,384361.46845976444,381767.74444117496,379093.23342092097,376208.79258668894,373181.75736433576,370272.6308989296,367259.6018603341,364337.9880527437,361520.79212479363,358773.67471090244,356404.5329391023,354034.2054641438,351820.7099383431,349471.271042598,347525.3647821526,346016.8139480506,345051.78826931096,344450.0872859458,344238.472223801,344383.52528583497,344354.9631424523,344354.1552059075,344205.0151778238,344540.86202555546,344916.33441081113,345090.1011429473,344711.98035322496,343723.23538858275,342346.8897175037,340691.3537658094,339412.06356247794,338412.16380729823,337849.08435969806,337022.2679784394,336070.49813424534,334723.68244135956,333351.609302059,331951.5212600842,330595.48178707366,329230.09758243937,327771.95155185985,326439.23947355436,325216.2980638286,324504.59383969265,324582.6355637177,325259.6152508427,326320.16299326264,327049.6288192609,327657.5373896595,327857.3945148137,328296.62830540986,328318.3506748387,328275.77711260965,327959.93035491626,328440.9872126416,329355.4894534806,330500.5574537934,331595.90516842343,332902.2077193265,334585.61533671245,336389.2029767679,338385.2483973583,340466.53489188827,342336.8613310305,343500.1159777491,344055.17019897833,344940.8715339178,346519.87188780744,348935.59508487926,351621.92157117446,354365.25835828,356325.232357848,357588.67726983456,358327.04460619605,359355.97091420786,360296.84231591853,361285.1058157692,361762.20146681607,362160.52532465826,362456.19395887543,363131.8025772281,363982.4979664248,365387.5131500677,366733.0671609542,368262.5811319501,370180.14738310006,372857.998808204,375693.5691048244,378021.5950075835,379955.32099837036,381509.46036931145,382817.6831897474,383592.208577516,384672.10344118834,386059.0363301952,387777.79479800415,389167.252580511,390015.859376031,390662.17933255696,391469.8453291088,392837.7147876262,394967.61374265654,397202.20241959253,399668.090211214,402022.0904201222,405012.19593208825,407672.796152109,409996.5123513555,411712.3284431666,413466.15231974056,415248.9712697842,418844.7563044548,423509.33542568306,429219.221848551,433719.0172976374,436982.6445046743,439758.5290050578,442310.8873451384,445417.7393450734,448076.66610465944,450873.3000818848,453279.8952043317,455550.53219092573,456695.1083754224,457401.8753784517,457642.48867572896,458875.3072233287,461098.3766969371,464062.0824431683,467062.85800191556,469197.5665961325,471359.5270524086,473084.5294547248,474723.80441612675,475389.465900677,475828.24467608886,476844.58745626855,478362.823271431,480741.31738564005,482970.7846992123,485509.11210825434,487966.6045512838,490042.89594751614,490705.0860113316,490184.8334758542,489894.86790307186,491914.5810130856,495659.9661472502,500804.703730168,506696.5704745453,512507.0400092281,518812.1240878857,524913.5786014734,531051.2921728934,537010.1362655276,542379.9493391888,547211.1568464374,550651.6801339566,553278.2298580165,556111.5650320866,559822.5884644808,563686.1533040687,567657.334200815,571979.1594865802,577984.9622587323,584613.7264637909,591532.9187525505,597934.811123472,602183.5971729987,603318.9397562522,601414.9668298763,599230.5358819542,597398.6513349153,594922.9933695361,594887.3338283283,596112.580353381,600050.0390457489,603155.8177628837,607323.8636498937,612506.3878160261,618653.0737651968
753899,2,"Los Angeles, CA",msa,CA,223645.2741557736,224472.51529215957,225577.80351954987,227796.10376806385,230229.75186132037,232652.38440595916,235124.13688794544,237579.92437509503,239886.28621287295,241944.86793479347,243849.6308865638,245770.44532564512,247166.00818890418,248666.72040376827,250355.92339470587,252864.5110499067,255492.65045559104,258011.25321213782,260531.11569422195,263014.6596691416,265493.2909091236,267895.6664771282,270074.62127750786,272256.34385380946,273978.34601409145,275965.325406567,278412.3080310705,281746.3957029387,285592.58412305755,289641.12403698993,294473.88074519683,299578.06211217766,304765.4401407673,309513.22804256977,314134.55664217327,318667.4423262914,322486.0631664161,326048.9218829617,329885.6453819334,334369.93352961494,339735.4928607773,344530.9539165078,350095.2223493946,355949.5421931806,362615.69165240595,368588.1484755245,374268.3813306356,379845.60664200067,385933.6119040756,392821.85348507314,400729.1404009789,410045.9259021918,421128.4241187558,432621.10310793907,443329.7689536938,452498.86739532213,461166.4703815538,469518.77454671386,475820.94231596804,481605.19194304483,486597.5788232742,492842.78327349253,499706.18127540266,507080.0463737982,514218.5792565011,521014.42506095365,528616.7015676169,536928.8570049991,545605.5985416895,554485.7480906225,561426.8073691903,567953.4628767286,573507.550161919,578657.2457084139,583359.2073603824,587520.5565266743,592100.5583022763,595937.567350845,597778.3475193513,599298.6615598433,598613.0591213489,598561.1861691092,597783.1218997879,597612.2537438677,597655.8782385456,597394.0727201815,596461.5353525588,594747.6644216217,591647.7958736356,588326.3625500174,583139.8668310941,577266.1885298641,570261.0677778111,563236.0057300528,557406.4176962911,550958.4165422356,544778.8858713096,536495.4285123585,526941.4631772036,514590.3212271678,501083.24033596803,488001.17120576574,475906.08461269323,465209.3464594414,457011.3645097259,449630.96842553624,442088.6781641645,432724.8551285635,424820.989228646,419663.4749809993,416093.8236030981,412948.6501809952,409838.22731163696,406304.53842489776,403422.25449973234,401412.5302053466,400860.16518251685,401125.7306256437,403099.51836114284,406838.60856147896,409188.9537314808,409516.62578579545,409761.4840103038,411760.3110944351,414701.7138824351,414926.1210106627,413139.403759459,409461.3518757301,405636.32641768595,401794.1844344448,398192.0107815732,396230.2536145889,395148.6325519399,395073.62141633494,393856.00480601244,392272.62093081354,388388.5542360258,386286.85955002083,384745.6967511919,382984.15113639616,379555.2657183245,375837.49408477225,374414.02109929215,374118.09928400215,373594.3774873312,372089.06921226886,369708.8306428397,367615.7387293957,366667.3780683508,367160.4216458352,369095.73206659715,373167.77396861307,378940.7012826614,385822.7380053678,393011.0566753188,400116.65203118575,405857.7133731839,409746.0063172993,412185.14069281286,415529.7539909552,420987.5405940355,428195.55436702975,436038.3930197386,444125.41672268166,452672.58110458683,461268.8951148915,468588.54194974055,474409.9734844269,477629.02554119733,479341.3363927034,480268.24066830025,482264.44722677424,484711.4414464498,486937.24059450935,488981.51275219437,491664.0969588124,496231.1746907242,501617.23613010655,507421.3441265593,512488.1919085184,516097.56697861175,518153.68932047236,518876.4520746611,519302.5269969472,520139.562882547,521547.12342710077,522392.4247700561,521330.7665134167,518474.5295666873,515069.295391964,511418.8355830039,508068.79555855296,510254.422117114,518341.09973242506,529541.3821383757,538088.9505437965,543442.0974496398,547855.6761544569,548308.6172000924,544781.5530995628,538215.6345625842,533624.9785044985,532648.4690065564,534543.4817372151,541593.4641619764,551684.822919128,563265.351964946,571694.3659796116,577547.6964178773,582092.2971944207,583032.734765429,582865.4572448421,582536.2948002777,585820.3242557967,589867.1565249196,594777.7345590253,601505.9142035731,609986.34200787,618315.7036631239,624722.7342047105,629796.0898670377,633513.4691197816,637255.4251432883,642723.0164340506,649997.0302494919,657709.5757192381,663152.894294227,665992.4895511044,663724.29776064,657816.925428106,650737.665124043,646345.8545390099,644176.5370933966,643103.8203659612,644066.3207757421,647947.5628374448,654262.4642641268,660972.5198204289,667089.8399617614,672642.2214528909,676025.6479316877,677850.5885543663,679004.4620002289,680309.3434214044,679604.6008743352,676929.5326329244,676741.7159953973,681882.3781326836,692639.6208019956,705458.0369951362,719671.322342812,733380.7538986322,742745.4099818198,748762.314307084,752295.0711370921,759409.6640690895,769268.8695095847,781287.9832509434,793675.1864472307,803759.5273538191,812192.7506403805,820038.550883941,829253.0775754802,839939.7163015469,852123.5437169863,866163.386630103,881817.8972347869,896274.3272957158,907805.2710984725,914363.2708087325,916097.5192766316,912748.9667216167,906768.88330718,901388.3885988645,897672.54045984,893323.330406039,884961.5570436915,874796.6518960698,867473.4973109557,865273.5063965898,868900.8389530805,876737.8609595113,889296.9837793572
394463,3,"Chicago, IL",msa,IL,144553.6770414959,144690.734658495,144948.65867427143,145591.29609247998,146362.95623328254,147227.86573772787,148144.92336080267,149424.28908772595,150922.85477526917,152643.99466101849,153954.55164403035,155026.62501140885,155804.73330990493,156569.8489635639,157376.0683782409,158235.09950086183,159267.574936162,160342.9743057173,161395.847040334,162683.6595686596,164123.44397237967,165816.67295294357,167077.37529586916,168052.1036554157,168689.58527638135,169452.7529518327,170350.2649981277,171212.40652438815,172144.13891844286,173085.25598138117,174214.49549617092,175633.54831062953,177178.3608229678,178829.9814765208,179949.15334213476,180945.43823136715,181734.96714671384,182730.94744468806,183677.00674191487,184758.17208490547,185763.2967006068,186729.3086381231,187597.06380669525,188813.94840051964,190299.20601166642,191948.1781384976,193234.3287207253,194256.96963017844,195205.01674067628,196208.91878193954,197219.1228738617,198371.24869326325,199657.99405938954,201185.52688301218,202639.4712425034,204286.53895581875,205887.11270743216,207643.1216547592,209139.64523879043,210614.80895679691,211871.06116116702,213280.69644783958,214699.75090792053,216273.27474311864,217893.4359864098,219570.72148130066,221154.83394720053,222848.75315596294,224718.66780305,226760.2487398201,228373.60538983144,229751.70572877742,230903.56058801166,232165.7513726249,233473.14180533597,234668.40634832592,235899.39216352705,236757.63163503632,237409.14355682477,237863.79608808795,238221.60903064325,238493.66584907137,238727.40530036818,239071.39020940787,239615.48618975285,240200.77901926148,240677.268613211,240858.2844505447,240781.22462943677,240508.6492884196,240072.93606637427,239560.18802442032,238770.9909663914,237911.58212827964,237060.18854069375,236096.692918563,235094.09510279857,233075.76566338158,232214.83144913262,230475.6561577474,229925.79714356488,227870.57058573313,226625.29821035048,224190.63870853008,222179.16441776638,219360.72504052744,216710.67366260375,213539.44003633945,209991.44942130122,207182.56347928583,204441.3554677472,202883.99103891783,200986.4913385101,199560.91126932832,198059.75523446035,196701.90555332927,194755.8127011199,192877.17004752194,191005.85443787827,190072.2862228387,189163.72256398867,188824.5241113983,187877.6279926514,188023.51014081648,187582.52356348027,187930.69756933907,186444.5282599112,185163.40233611534,183110.11722467808,181477.0554950457,179194.86098068618,176982.8644783109,174968.3538199196,173378.92913207097,172287.89057178318,171039.52641838716,170223.5719016999,169079.34434574432,168447.25564768937,167436.0311663578,166453.19094861113,164686.0867578447,163292.892950976,161498.65985614897,160332.35425016299,159093.4524620329,158347.3976821087,157688.7732594414,157190.43296857778,157151.06457222623,157390.82103272347,157576.78748175164,157669.38083951743,157580.69046976723,157390.94336369677,157403.3072578972,157929.17278636838,159116.950581227,160419.26671282528,162075.98875723887,163529.2188142323,165331.92776553964,166849.9854033594,168623.1648903794,170298.41590006507,172265.21633466994,174122.10943141076,175921.34423720182,177360.1648982362,178768.23268325758,180068.53064542756,181244.10385093032,182413.9466791332,183386.92562847477,184434.65784460897,185303.3088602219,186067.000598264,186706.05657935166,187345.6243339708,187975.85496769517,188502.85824615075,188851.91903962698,189415.52453937082,189990.34451742063,190925.9533262695,191693.79661062956,192557.19539274264,193284.12521205796,194161.77525889777,195329.18737484972,196549.8372702885,197768.5837119371,198947.16839639776,200163.85430088438,201005.10552316904,201847.5654383589,202622.22647018323,203526.344459999,204058.7833373707,204525.91805899647,205051.85160602388,205931.27650148838,206926.58313321046,208194.25293420503,209435.2203477169,210784.79509293544,212304.33583489445,213623.7623219761,214699.27701248173,215149.39801058383,215489.46873709816,215783.3749672546,216518.62323044543,217520.1745041688,218751.182529097,220065.88731382627,221520.76032349572,222889.6873847664,224486.5739841788,225736.79934588654,226719.7957950464,226824.3632244023,226832.9670394742,226707.40217005182,226776.30042771855,226917.24892179598,227256.18711396438,227912.1106734297,228936.2943752676,230315.14443108658,231599.38158400814,232603.84004391552,233065.05741563535,233304.14386616342,233152.6505231304,232996.28940298958,232625.17823401318,232589.52964921598,232862.34864312658,233563.89274490098,234856.7366179033,236442.78061240216,238153.3483874728,239286.80910680725,239565.02423380304,239251.91646600052,238898.9088703722,239346.59377682488,241014.02334584572,243521.39914465832,246587.39204418464,249630.17528712781,252681.02063951464,255990.7332097854,259402.20654363793,262632.27385758824,265654.78877103457,268660.0035093401,271756.70787345973,274189.96271885606,275656.21436386387,276637.48096624267,277896.60888339544,279828.2856527485,282459.9932672398,285907.8621208626,290057.5544812446,294241.54600072396,297195.6339271394,299193.5492364589,299617.7514976761,298956.3715885391,297302.25398100505,295984.60212122794,295278.94297365454,294593.3486034476,295177.66660032613,296265.5086304894,298199.210375259,299544.045368603,301304.1036476993,303807.01225782285,306516.9333582432
394514,4,"Dallas, TX",msa,TX,129710.33478002522,129775.24296617124,129848.59499428234,130032.09780870593,130266.5302402838,130500.0793024224,130744.571368699,131110.95405958645,131563.4655399775,132060.12511964687,132522.14316718857,132972.00977775073,133213.23063895642,133028.5575715816,132754.349807326,132603.40247279487,132725.74236904117,132830.71250503062,132935.3943070066,133196.6939795457,133448.79179492054,133653.15445902964,133723.3219685984,133814.8188681292,133900.9834070462,134102.87641056476,134405.87424948148,134892.77980916444,135402.54167130988,136058.29325630434,136706.7043907694,137371.7028010996,137903.88987088032,138343.74731785452,138726.51317713875,139066.5745314688,139322.2701905731,139472.97241102342,139634.0505362747,139834.98861711312,140038.3925558276,140255.49273033193,140385.90845349303,140563.21658126553,140748.0867615757,140984.528945857,141183.4671103539,141226.31198303562,141710.56549366505,142828.55474792968,,146674.4819067823,148001.46562495414,148698.60438213847,149061.44382308735,149491.0955720197,149903.00488183138,150306.40610297467,150598.75466248483,150812.52187379505,151333.40047339143,151668.42175516847,151951.45721827363,152102.048908798,152446.69730094404,152890.7644280074,153227.24108438825,153569.38823999502,153926.63192437534,154048.53605743672,154166.4008136424,154110.59194200486,154077.10627253272,154195.47898957095,154385.022620792,154850.3212639072,155437.52457130342,156079.95364218182,156527.2816869558,156769.24597828262,157035.3222252532,157663.0158940774,158197.95661372645,158726.8702611288,158628.0818985832,158265.89948909543,157772.65245134683,157752.62580559897,158067.10867721957,158482.67439663238,158889.45503139507,159317.00110676108,159876.8816967184,160292.17081323251,160570.5535921757,160780.44094189248,160184.36822991705,159130.01513215713,157691.87954897995,156825.71696113088,156253.23167782018,155893.50606871946,155702.14997954378,155270.6409860034,154539.03346078817,153545.27701175606,152655.84381620082,152006.92360152214,151521.63182346942,151413.41786150262,151457.54895514753,151659.96792040937,151831.21676581915,151855.5246164489,151907.2425657559,151769.64106927556,151720.24772040013,151647.5846856268,151994.94448818892,152376.4199530847,152466.69414380132,152308.65618727187,152062.73541775913,152198.755536376,152307.9594400963,152388.41063289857,152035.05515614073,151377.35289485543,150469.34846444693,149590.68580337157,148694.85074386018,148080.50899985243,147609.07307201263,147111.0396140051,146581.59365620045,145898.73665261435,145395.71981258437,144847.97284414127,144642.74287198813,144498.86731278908,144522.69265249424,144452.44584922996,144326.29699232514,144021.36329857053,143731.81622185992,143889.5310629575,144361.25252532403,145057.1263221481,145734.3317744518,146565.81952280013,147462.29925473421,148182.22605376606,148877.45287040106,149641.26033327804,150517.97352787785,151286.85401876483,152090.9030456034,152987.527396018,153915.39917698366,154777.7778372008,155791.88561112588,157114.63081106718,158464.83020342482,159644.37647357048,160642.1749995506,161756.62596952778,162902.91570391055,164069.14010663753,165267.85369130757,166488.187382852,167666.03038201868,168651.39589335214,169692.06234106512,170839.97163154694,172215.68516951136,173467.460268831,174622.63872228298,175544.53760719547,176727.93963646502,177983.36016781148,179463.53843984453,180999.3574993283,182521.44491554974,183980.32774413828,185561.27505212475,187310.71780534578,189281.77500026932,191240.62214445043,193297.16322868768,195338.7314026413,197343.2221446722,199303.53762543932,201362.86774242364,203477.3483298704,205320.4339768185,207103.6735961712,208718.23086756267,210396.7387503528,211856.84785137651,213272.36118576248,214878.9256834845,216632.1257966955,218624.662805491,220532.11536083548,222453.85043934037,224269.3483319363,226212.99712991025,228266.0975545822,230143.49287642978,231813.19843172442,233108.0173329243,234389.37451586893,235762.14090058111,237343.46735484796,239078.4815139716,240965.2526911497,242891.96836140018,244734.31344949923,246523.67758663834,248125.31174954402,249649.21335030417,250744.43684421526,251875.56965015284,252718.1151254773,253477.17181723975,253918.78732306114,254414.8060588987,255132.44297490444,256099.63373232525,257178.92270266017,258157.52074968742,258775.79994915766,259131.787009442,259350.6184068671,259565.9841386393,259892.21250191852,260331.13897483688,261065.64395929754,262083.22298517043,263335.85235559306,264922.84055621125,266538.85788276634,268093.30782723037,268973.3179145647,269082.5595580832,268992.84902159235,269464.72944229614,270983.91280440026,273550.26217881264,276719.7908476855,280426.49806084303,284181.17349649774,288172.47447931446,292188.8813440734,296385.1333627673,300752.51772858994,305778.1283704313,311147.69889664114,316236.4801535296,320410.88833774213,323866.12247769505,327526.8004493105,332011.46394794114,337149.0775891161,344086.54530716775,352280.7122086916,361341.5009470388,369673.2388122284,376624.51641718904,382219.1291656967,385027.4269581388,385055.93133448507,383078.3165556672,380982.3244298414,379062.9947663295,376514.6981504671,373917.2535267682,371811.54296061123,371082.8771061555,370740.7138828654,371147.7297124832,372189.4512350515,373555.54202576913
